family_code,from_pokedex_number,from_form_code,from_card_state,to_pokedex_number,to_form_code,to_card_state,rule_type,notes
"lotad",270,"NORMAL","NORMAL",270,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"lotad",270,"NORMAL","NORMAL",270,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"lotad",270,"NORMAL","NORMAL",271,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"lotad",270,"NORMAL","V",270,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"lotad",270,"NORMAL","V",270,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"lotad",271,"NORMAL","NORMAL",271,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"lotad",271,"NORMAL","NORMAL",271,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"lotad",271,"NORMAL","NORMAL",271,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"lotad",271,"NORMAL","NORMAL",271,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"lotad",271,"NORMAL","NORMAL",272,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"lotad",271,"NORMAL","V",271,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"lotad",271,"NORMAL","V",271,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"lotad",272,"NORMAL","NORMAL",272,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"lotad",272,"NORMAL","NORMAL",272,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"lotad",272,"NORMAL","NORMAL",272,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"lotad",272,"NORMAL","NORMAL",272,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"lotad",272,"NORMAL","V",272,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"lotad",272,"NORMAL","V",272,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"lugia",249,"NORMAL","NORMAL",249,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"lugia",249,"NORMAL","NORMAL",249,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"lugia",249,"NORMAL","NORMAL",249,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"lugia",249,"NORMAL","NORMAL",249,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"lugia",249,"NORMAL","V",249,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"lugia",249,"NORMAL","V",249,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"lunatone",337,"NORMAL","NORMAL",337,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"lunatone",337,"NORMAL","NORMAL",337,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"lunatone",337,"NORMAL","NORMAL",337,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"lunatone",337,"NORMAL","NORMAL",337,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"lunatone",337,"NORMAL","V",337,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"lunatone",337,"NORMAL","V",337,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"luvdisc",370,"NORMAL","NORMAL",370,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"luvdisc",370,"NORMAL","NORMAL",370,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"luvdisc",370,"NORMAL","NORMAL",370,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"luvdisc",370,"NORMAL","NORMAL",370,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"luvdisc",370,"NORMAL","V",370,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"luvdisc",370,"NORMAL","V",370,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"machop",66,"NORMAL","NORMAL",66,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"machop",66,"NORMAL","NORMAL",66,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"machop",66,"NORMAL","NORMAL",66,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"machop",66,"NORMAL","NORMAL",66,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"machop",66,"NORMAL","NORMAL",67,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"machop",66,"NORMAL","V",66,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"machop",66,"NORMAL","V",66,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"machop",67,"NORMAL","NORMAL",67,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"machop",67,"NORMAL","NORMAL",67,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"machop",67,"NORMAL","NORMAL",67,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"machop",67,"NORMAL","NORMAL",67,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"machop",67,"NORMAL","NORMAL",68,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"machop",67,"NORMAL","V",67,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"machop",67,"NORMAL","V",67,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"machop",68,"NORMAL","NORMAL",68,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"machop",68,"NORMAL","NORMAL",68,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"machop",68,"NORMAL","NORMAL",68,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"machop",68,"NORMAL","NORMAL",68,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"machop",68,"NORMAL","V",68,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"machop",68,"NORMAL","V",68,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"magby",126,"NORMAL","NORMAL",126,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"magby",126,"NORMAL","NORMAL",126,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"magby",126,"NORMAL","NORMAL",126,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"magby",126,"NORMAL","NORMAL",126,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"magby",126,"NORMAL","NORMAL",467,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"magby",126,"NORMAL","V",126,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"magby",126,"NORMAL","V",126,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"magby",240,"NORMAL","NORMAL",126,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"magby",467,"NORMAL","NORMAL",467,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"magby",467,"NORMAL","NORMAL",467,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"magby",467,"NORMAL","NORMAL",467,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"magby",467,"NORMAL","NORMAL",467,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"magby",467,"NORMAL","V",467,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"magby",467,"NORMAL","V",467,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"magearna",801,"NORMAL","NORMAL",801,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"magearna",801,"NORMAL","NORMAL",801,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"magearna",801,"NORMAL","NORMAL",801,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"magearna",801,"NORMAL","NORMAL",801,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"magearna",801,"NORMAL","V",801,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"magearna",801,"NORMAL","V",801,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"magikarp",129,"NORMAL","NORMAL",129,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"magikarp",129,"NORMAL","NORMAL",129,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"magikarp",129,"NORMAL","NORMAL",129,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"magikarp",129,"NORMAL","NORMAL",129,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"magikarp",129,"NORMAL","NORMAL",130,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"magikarp",129,"NORMAL","V",129,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"magikarp",129,"NORMAL","V",129,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"magikarp",130,"NORMAL","NORMAL",130,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"magikarp",130,"NORMAL","NORMAL",130,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"magikarp",130,"NORMAL","NORMAL",130,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"magikarp",130,"NORMAL","NORMAL",130,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"magikarp",130,"NORMAL","V",130,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"magikarp",130,"NORMAL","V",130,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"magnemite",81,"NORMAL","NORMAL",81,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"magnemite",81,"NORMAL","NORMAL",81,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"magnemite",81,"NORMAL","NORMAL",81,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"magnemite",81,"NORMAL","NORMAL",81,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"magnemite",81,"NORMAL","NORMAL",82,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"magnemite",81,"NORMAL","V",81,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"magnemite",81,"NORMAL","V",81,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"magnemite",82,"NORMAL","NORMAL",82,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"magnemite",82,"NORMAL","NORMAL",82,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"magnemite",82,"NORMAL","NORMAL",82,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"magnemite",82,"NORMAL","NORMAL",82,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"magnemite",82,"NORMAL","NORMAL",462,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"magnemite",82,"NORMAL","V",82,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"magnemite",82,"NORMAL","V",82,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"magnemite",462,"NORMAL","NORMAL",462,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"magnemite",462,"NORMAL","NORMAL",462,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"magnemite",462,"NORMAL","NORMAL",462,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"magnemite",462,"NORMAL","NORMAL",462,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"magnemite",462,"NORMAL","V",462,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"magnemite",462,"NORMAL","V",462,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"makuhita",296,"NORMAL","NORMAL",296,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"makuhita",296,"NORMAL","NORMAL",296,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"makuhita",296,"NORMAL","NORMAL",296,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"makuhita",296,"NORMAL","NORMAL",296,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"makuhita",296,"NORMAL","NORMAL",297,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"makuhita",296,"NORMAL","V",296,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"makuhita",296,"NORMAL","V",296,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"makuhita",297,"NORMAL","NORMAL",297,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"makuhita",297,"NORMAL","NORMAL",297,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"makuhita",297,"NORMAL","NORMAL",297,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"makuhita",297,"NORMAL","NORMAL",297,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"makuhita",297,"NORMAL","V",297,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"makuhita",297,"NORMAL","V",297,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mankey",56,"NORMAL","NORMAL",56,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mankey",56,"NORMAL","NORMAL",56,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mankey",56,"NORMAL","NORMAL",56,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mankey",56,"NORMAL","NORMAL",56,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mankey",56,"NORMAL","NORMAL",57,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"mankey",56,"NORMAL","V",56,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mankey",56,"NORMAL","V",56,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mankey",57,"NORMAL","NORMAL",57,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mankey",57,"NORMAL","NORMAL",57,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mankey",57,"NORMAL","NORMAL",57,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mankey",57,"NORMAL","NORMAL",57,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mankey",57,"NORMAL","NORMAL",979,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"mankey",57,"NORMAL","V",57,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mankey",57,"NORMAL","V",57,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mankey",979,"NORMAL","NORMAL",979,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mankey",979,"NORMAL","NORMAL",979,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mankey",979,"NORMAL","NORMAL",979,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mankey",979,"NORMAL","NORMAL",979,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mankey",979,"NORMAL","V",979,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mankey",979,"NORMAL","V",979,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mantyke",226,"NORMAL","NORMAL",226,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mantyke",226,"NORMAL","NORMAL",226,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mantyke",226,"NORMAL","NORMAL",226,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mantyke",226,"NORMAL","NORMAL",226,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mantyke",226,"NORMAL","V",226,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mantyke",226,"NORMAL","V",226,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mantyke",458,"NORMAL","NORMAL",226,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"maractus",556,"NORMAL","NORMAL",556,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"maractus",556,"NORMAL","NORMAL",556,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"maractus",556,"NORMAL","NORMAL",556,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"maractus",556,"NORMAL","NORMAL",556,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"maractus",556,"NORMAL","V",556,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"maractus",556,"NORMAL","V",556,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mareanie",747,"NORMAL","NORMAL",747,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mareanie",747,"NORMAL","NORMAL",747,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mareanie",747,"NORMAL","NORMAL",747,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mareanie",747,"NORMAL","NORMAL",747,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mareanie",747,"NORMAL","NORMAL",748,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"mareanie",747,"NORMAL","V",747,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mareanie",747,"NORMAL","V",747,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mareanie",748,"NORMAL","NORMAL",748,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mareanie",748,"NORMAL","NORMAL",748,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mareanie",748,"NORMAL","NORMAL",748,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mareanie",748,"NORMAL","NORMAL",748,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mareanie",748,"NORMAL","V",748,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mareanie",748,"NORMAL","V",748,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mareep",179,"NORMAL","NORMAL",179,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mareep",179,"NORMAL","NORMAL",179,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mareep",179,"NORMAL","NORMAL",179,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mareep",179,"NORMAL","NORMAL",179,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mareep",179,"NORMAL","NORMAL",180,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"mareep",179,"NORMAL","V",179,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mareep",179,"NORMAL","V",179,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mareep",180,"NORMAL","NORMAL",180,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mareep",180,"NORMAL","NORMAL",180,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mareep",180,"NORMAL","NORMAL",180,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mareep",180,"NORMAL","NORMAL",180,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mareep",180,"NORMAL","NORMAL",181,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"mareep",180,"NORMAL","V",180,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mareep",180,"NORMAL","V",180,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mareep",181,"NORMAL","NORMAL",181,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mareep",181,"NORMAL","NORMAL",181,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mareep",181,"NORMAL","NORMAL",181,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mareep",181,"NORMAL","NORMAL",181,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mareep",181,"NORMAL","V",181,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mareep",181,"NORMAL","V",181,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"marshadow",802,"NORMAL","NORMAL",802,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"marshadow",802,"NORMAL","NORMAL",802,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"marshadow",802,"NORMAL","NORMAL",802,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"marshadow",802,"NORMAL","NORMAL",802,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"marshadow",802,"NORMAL","V",802,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"marshadow",802,"NORMAL","V",802,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"maschiff",942,"NORMAL","NORMAL",942,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"maschiff",942,"NORMAL","NORMAL",942,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"maschiff",942,"NORMAL","NORMAL",942,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"maschiff",942,"NORMAL","NORMAL",942,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"maschiff",942,"NORMAL","NORMAL",943,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"maschiff",942,"NORMAL","V",942,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"maschiff",942,"NORMAL","V",942,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"maschiff",943,"NORMAL","NORMAL",943,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"maschiff",943,"NORMAL","NORMAL",943,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"maschiff",943,"NORMAL","NORMAL",943,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"maschiff",943,"NORMAL","NORMAL",943,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"maschiff",943,"NORMAL","V",943,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"maschiff",943,"NORMAL","V",943,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mawile",303,"NORMAL","NORMAL",303,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mawile",303,"NORMAL","NORMAL",303,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mawile",303,"NORMAL","NORMAL",303,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mawile",303,"NORMAL","NORMAL",303,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mawile",303,"NORMAL","V",303,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mawile",303,"NORMAL","V",303,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
